PostDate,TweetText
2019-02-01, A very minor warming with sharp cooling in the past 2 years. Natural cycles explain w/o recourse to CO2
2019-02-01, .@POTUS @realDonaldTrump needs to use this option not National Emergency Powers he is Commander in Chief:Pelosi could force Senate Republicans into awkward vote on Trump emergency powers https://washex.am/2HOb4iWQuote TweetRickyRayinGA@RickyRayinGA   Feb 1 2019Pentagon Confirms: President   @realDonaldTrump   Can Build The Wall Without Declaring National Emergency -   @LindseyGrahamSC     @senatemajldr    https://bigleaguepolitics.com/pentagon-confirms-president-trump-can-build-the-wall-without-declaring-national-emergency/ 
2019-02-01, Great minds think alike
2019-02-01, I sincerely doubt he said it yet it wouldn't matter. The bill says nothing of the sort. It's another disingenuous trump troll pay to tweet click bait bs story 
2019-02-01, You  doubt he said it .  Ok so you admit that you have not watched him say these things. Fine. But he did.
2019-02-01, Just to be clear we still don't know if Gov Northam is the man in blackface or the man in the KKK robe. What we do know is it doesn't really matter which racist outfit he wore but rather that he wore them one of them. Truly incredible and disturbing.
2019-02-01, I'm not yet sure how I feel about how genuine or sufficient @RalphNortham s apology is but I do know one thing ...there is not one Republican who should dare utter a word as long as they continue to support @realDonaldTrump and allow  Kavanaugh to be placed on the Supreme Court
2019-02-01, Who wrote this for you Donnie? Without getting banned on twitter let's just say you and the GOP Klan are obsessed with  WhiteAmerica.  To honor Africa deport yourself TrumpCrimeFamily and the GOP. Are we clear? Get ready to be cuffed very soon DonJr is next. Resist
2019-03-01, Hillary's shameful pay for play' REAL RUSSIAN CORRUPTION must be punished! Why did Hillary take over $145 Million from Russians?... and more importantly why did they give it to her?
2019-03-01, Another head in A$$ can't really see or hear. 
2019-03-01, I suppose you were also misinterpreted when you said you believed Putin and MBS. Point is you take their side over America. How should we interpret that?
2019-03-01, Yeah don't forget  me . It's always about  me .
2019-03-01, No you don't love him and no you don't think of him often. Despicable lies. Meanwhile being outsmarted by fellow autocrats Putin MBS and Kim; some world class deal maker you are let alone world leader. Please make America great again: resign.
2019-03-01, Yes... whisper sweet nothings to him. He lives for that. Just ask KimJongUn
2019-03-01, She's so arrogant! It might help her to learn the subject matter before spewing anything
2019-03-01, "A traunch is one of a series of fund allotments earmarked for a specific purpose such as a financing round in a start-up. Traunches are used by venture capital firms as a means of minimizing risk.Dec 14 2017".  I bet he didn't write this...or maybe combined launch and tarrif?
2019-03-01, Too late buck-o we herd you the 1st time..
2019-03-01, Of course it's someone else's fault. Your entire *presidency* has been someone else's fault. Why begin to take responsibility for your own actions now?
2019-03-01, I was in love with @blairwalnuts until I was stalking her Instagram page because she's gorgeous obvi but I also found out she supports @realDonaldTrump   god send me a good wholesome YouTuber that doesn't support Donald The following media includes potentially sensitive content. Change settingsView
2019-03-01, Maybe you need to read the art of the deal on PCP to understand his 12D chess methodology.
2019-03-01, I notice that Trump followers never actually try to defend Trump. All they do is attack past politicians who aren't even in office anymore. I suppose they know Trump is too corrupt to defend.
2019-03-01, First you disrespect this poor family siding with a murderer. Then you lie about it and then brag about bringing him home but doing NOTHING about it!  Wtf is wrong with you?!?!
2019-03-01, 2/ And when you accused the Central Park Five. And when you lied about Trump tower Moscow. And lied about Jared's security clearance. And when you said you knew nothing of Stormy Daniels payments. And when you asked Russia to hack Hillary. And when you incite violence.
2019-03-01, @jilevinWhite House not cooperating in security clearance probe: House committee chairman https://abcn.ws/2BVIabi
2019-03-01, If you don't care to be misinterpreted it's too late in the game now. You spoke those words taking Kim Jong Un "at his word" regarding the horrific torture and death of poor Otto Warmbier. A young man cruely murdered for the grave 'crime' of stealing a poster off a wall.
2019-03-01, Is it just me or does it seem like @realDonaldTrump is in a new type of death spiral we've only hoped would happen?  There appears to be momentum now?   This week was a special kind of super bad.
2019-03-01, If you were right that Trump would be President I'm sure you are just as smart about this.
2019-03-01, President Trump is creating HISTORIC ADVANCES! Korea now talking Better trade deals w/ top trading partners (Canada Mexico China & Europe) Stopping ISIS Bringing to end Wars in Syria & Afghanistan Eliminating dependence on foreign oil & NATO allies paying more of their fair share
2019-03-01, I think that is what Trump supporters call "alternative facts"
2019-03-01, Lol...classic "Christopher"
2019-03-01, Cohen is a liar and Democrats knew that. They wasted tax dollars to spread lies... it needs to stop.  I don't want my tax dollars being spent on this garbage...
2019-03-01, Ambassador Chris Stevens Glen Doherty Sean Smith Tyrone Woods remember them? Hilary & Obama got them murdered. And what happened? Oh yea she got to run for President. When you call them out I'll call Trump out.
2019-03-01, How so? Let's see some genuine proof that anything they did or didn't do contributed to or directly caused the deaths of these people.
2019-03-01, beyondthecurve was intriguing to see the thoughts of those flat earth theorists and at the same time mind numbingly painful! I now understand how @realDonaldTrump was elected as POTUS !
2019-03-01, Excellent idea.  Releasing them will prove just what a non-issue they are to everyone's satisfaction.
2019-03-01, It's the very tactic Anjem Choudary and Abu Hamza used. And folk like you were  screaming for them to get arrested. They eventually were. And so will Tommy. They're all hate preachers
2019-03-01, Have you no decency? Nevermind. We all know the answer to that. On behalf of an embarrassed nation we apologize to Otto's family.
2019-03-01, You love using people as props. psychopotus resign
2019-03-01, Thank you @MiaFarrow! I am appalled that @realDonaldTrump turned a blind eye to the treatment of Otto and now tries to backtrack. Lies lies lies is all Trump ever says. So disappointed in our government.
2019-03-01, What is wrong with you he was taken under obummers watch and potus had him released and 3 others. Use common sense what ever your fake news tells you how to feel u do. B4 he was talking too harsh
2019-03-01, I'll be introducing a bipartisan resolution next week affirming that Congress holds Kim Jong Un responsible for the death of Otto Warmbier.
2019-03-01, Thank you. If Osama bin Laden was still alive and told @realDonaldTrump he had nothing to do with 9-11 he would believe him too. Trump loves ruthless killers. MobBoss CrimeFamily @GOP @SenateGOP @SenJoniErnst
2019-03-01, I wish I could laugh at your ridiculous words but I remember that your BFF KimJongUn controls NorthKorea with an iron fist and OttoWarmbier died a horrible death for taking a poster off a wall and I no longer feel like laughing but crying. You have no dignity nor morals.
2019-03-01, TooLittleTooLateYou sold out OttoWarmbier
2019-03-01, Better question? Would you praise the world's most brutal dictator as a great and very smart guy? Would you fall in love with him? And most importantly would you hold him personally responsible for the brutal death of a young American college student? Nopraiseforkim
2019-03-01, Which lie should we believe Donald? This tweet where you were "misinterpreted" or when you proclaimed that Kim didn't know about the treatment Otto received in NK? You are just a corrupt and stupid liar.
2019-03-01, "[Kim Jong Un] tells me that he didn't know about it and I will take him at his word... He felt badly about it. He felt very badly."   Donald Trump. On tape.
2019-03-01, American hostages released from North Korea during the Obama admin; 1. Euna Lee  2. Laura Ling  3. Robert Park  4. Aijalon Gomes  5. Eddie Yong Su Jun  6. Merrill Newman  7. Jeffrey Fowle  8. Kenneth Bae  9. Matthew Miller  10. Sandra Suh 11. Arturo Pierre Martinez
2019-03-01, Did he say I'm not Holding North Korea Responsible for Otto's Treatment No he did not But everyone seems to be Interpreting this as if he had... That's The Misinterpretation...
